sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,anchor_iso_week,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,daily_atr_at_anchor,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes,automatic_outcome_label,direction_guess,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_level_is_heuristic,max_favorable_pips,max_adverse_pips,time_to_100_pips_minutes,fast_reaction_100pips_15m,sl_20_hit,sl_40_hit,limitations
sample_025,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-02-09T23:30:00+00:00,2026-02-10T04:00:00+00:00,2026-02-10T01:00:00+00:00,M15,2026-02-10,2026-W07,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH,285.215,charts/sample_025.svg,examples/sample_025.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-09T23:30:00+00:00,2026-02-10T04:00:00+00:00,ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_026,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-02T10:30:00+00:00,2026-03-02T15:00:00+00:00,2026-03-02T12:00:00+00:00,M15,2026-03-02,2026-W10,2026-03,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,5390.0,True,MID,123.9536,charts/sample_026.svg,examples/sample_026.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T10:30:00+00:00,2026-03-02T15:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5390.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,267.2,144.9,44.0,False,True,True,
sample_027,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-02T15:00:00+00:00,2026-03-02T19:30:00+00:00,2026-03-02T16:30:00+00:00,M15,2026-03-02,2026-W10,2026-03,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5324.65,True,MID,123.9536,charts/sample_027.svg,examples/sample_027.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-02T15:00:00+00:00,2026-03-02T19:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,5324.65,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,313.1,638.8,0.0,True,True,True,
sample_028,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-03-04T23:30:00+00:00,2026-03-05T04:00:00+00:00,2026-03-05T01:00:00+00:00,M15,2026-03-05,2026-W10,2026-03,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5153.08,True,MID,141.9164,charts/sample_028.svg,examples/sample_028.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-04T23:30:00+00:00,2026-03-05T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,5153.08,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_029,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-03-05T23:30:00+00:00,2026-03-06T04:00:00+00:00,2026-03-06T01:00:00+00:00,M15,2026-03-06,2026-W10,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,140.82,charts/sample_029.svg,examples/sample_029.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-05T23:30:00+00:00,2026-03-06T04:00:00+00:00,ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_030,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-01T20:30:00+00:00,2026-04-02T01:00:00+00:00,2026-04-01T22:00:00+00:00,M15,2026-04-01,2026-W14,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4760.0,True,HIGH,194.9686,charts/sample_030.svg,examples/sample_030.html,REVIEWABLE_M1_M5,151,31,11,3,151,31,11,3,2026-04-01T20:30:00+00:00,2026-04-02T01:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,SHORT,4760.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,112.8,228.0,183.0,False,True,True,
sample_031,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-01T09:00:00+00:00,2026-04-01T13:30:00+00:00,2026-04-01T10:30:00+00:00,M15,2026-04-01,2026-W14,2026-04,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4733.22,True,HIGH,194.9686,charts/sample_031.svg,examples/sample_031.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-01T09:00:00+00:00,2026-04-01T13:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,4733.22,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,236.1,169.8,0.0,True,True,True,
sample_032,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-04-14T23:30:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T01:00:00+00:00,M15,2026-04-15,2026-W16,2026-04,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4846.31,True,MID,148.8957,charts/sample_032.svg,examples/sample_032.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-14T23:30:00+00:00,2026-04-15T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,4846.31,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_033,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-04-12T23:30:00+00:00,2026-04-13T04:00:00+00:00,2026-04-13T01:00:00+00:00,M15,2026-04-13,2026-W16,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,172.87,charts/sample_033.svg,examples/sample_033.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-12T23:30:00+00:00,2026-04-13T04:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_034,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-01T11:00:00+00:00,2026-05-01T15:30:00+00:00,2026-05-01T12:30:00+00:00,M15,2026-05-01,2026-W18,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4570.0,True,LOW,108.3743,charts/sample_034.svg,examples/sample_034.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-01T11:00:00+00:00,2026-05-01T15:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4570.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,99.0,377.5,,False,True,True,
sample_035,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-05-01T15:45:00+00:00,2026-05-01T20:15:00+00:00,2026-05-01T17:15:00+00:00,M15,2026-05-01,2026-W18,2026-05,OTHER,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4642.04,True,LOW,108.3743,charts/sample_035.svg,examples/sample_035.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-01T15:45:00+00:00,2026-05-01T20:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_036,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-05-07T23:30:00+00:00,2026-05-08T04:00:00+00:00,2026-05-08T01:00:00+00:00,M15,2026-05-08,2026-W19,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4687.61,True,LOW,109.3364,charts/sample_036.svg,examples/sample_036.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-07T23:30:00+00:00,2026-05-08T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,4687.61,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_037,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-01-30T12:45:00+00:00,2026-01-30T17:15:00+00:00,2026-01-30T14:15:00+00:00,M15,2026-01-30,2026-W05,2026-01,NEW_YORK_OPEN,ROUND_LEVEL,ROUND_LEVEL,HIGH,5120.0,True,MID,145.4793,charts/sample_037.svg,examples/sample_037.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T12:45:00+00:00,2026-01-30T17:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|NEW_YORK_OPEN_CONTEXT|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,5120.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,1394.0,202.4,12.0,True,True,True,
sample_038,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-01-30T17:00:00+00:00,2026-01-30T21:30:00+00:00,2026-01-30T18:30:00+00:00,M15,2026-01-30,2026-W05,2026-01,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4987.5,True,MID,145.4793,charts/sample_038.svg,examples/sample_038.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T17:00:00+00:00,2026-01-30T21:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4987.5,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,295.2,3053.2,0.0,True,True,True,
sample_039,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-03T05:00:00+00:00,2026-02-03T09:30:00+00:00,2026-02-03T06:30:00+00:00,M15,2026-02-03,2026-W06,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4820.0,True,HIGH,222.2714,charts/sample_039.svg,examples/sample_039.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T05:00:00+00:00,2026-02-03T09:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4820.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,1221.4,140.2,57.0,False,True,True,
sample_040,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-03T09:00:00+00:00,2026-02-03T13:30:00+00:00,2026-02-03T10:30:00+00:00,M15,2026-02-03,2026-W06,2026-02,LONDON,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4942.14,True,HIGH,222.2714,charts/sample_040.svg,examples/sample_040.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T09:00:00+00:00,2026-02-03T13:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_041,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-02-11T23:30:00+00:00,2026-02-12T04:00:00+00:00,2026-02-12T01:00:00+00:00,M15,2026-02-12,2026-W07,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5099.09,True,HIGH,277.3936,charts/sample_041.svg,examples/sample_041.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-11T23:30:00+00:00,2026-02-12T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,5099.09,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_042,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-02-10T23:30:00+00:00,2026-02-11T04:00:00+00:00,2026-02-11T01:00:00+00:00,M15,2026-02-11,2026-W07,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH,282.2536,charts/sample_042.svg,examples/sample_042.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-10T23:30:00+00:00,2026-02-11T04:00:00+00:00,ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_043,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-03T05:00:00+00:00,2026-03-03T09:30:00+00:00,2026-03-03T06:30:00+00:00,M15,2026-03-03,2026-W10,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5370.0,True,MID,128.7714,charts/sample_043.svg,examples/sample_043.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-03T05:00:00+00:00,2026-03-03T09:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,5370.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,910.1,54.6,30.0,False,True,True,
sample_044,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-03T09:30:00+00:00,2026-03-03T14:00:00+00:00,2026-03-03T11:00:00+00:00,M15,2026-03-03,2026-W10,2026-03,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5291.93,True,MID,128.7714,charts/sample_044.svg,examples/sample_044.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-03T09:30:00+00:00,2026-03-03T14:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,5291.93,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,119.9,2166.5,0.0,True,True,True,
sample_045,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,MEDIUM,2026-03-09T23:30:00+00:00,2026-03-10T04:00:00+00:00,2026-03-10T01:00:00+00:00,M15,2026-03-10,2026-W11,2026-03,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5148.16,True,MID,143.1493,charts/sample_045.svg,examples/sample_045.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-09T23:30:00+00:00,2026-03-10T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,DIRECTION_NOT_INFERRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_DIRECTION,UNKNOWN_DIRECTION,5148.16,SWEPT_LIQUIDITY_LEVEL,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEPT_LIQUIDITY_LEVEL,True,,,,False,False,False,DIRECTION_NOT_INFERRED
sample_046,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-03-08T23:30:00+00:00,2026-03-09T04:00:00+00:00,2026-03-09T01:00:00+00:00,M15,2026-03-09,2026-W11,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,143.3164,charts/sample_046.svg,examples/sample_046.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-08T23:30:00+00:00,2026-03-09T04:00:00+00:00,ASIA_OPEN_CONTEXT,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_047,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-02T01:00:00+00:00,2026-04-02T05:30:00+00:00,2026-04-02T02:30:00+00:00,M15,2026-04-02,2026-W14,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4790.0,True,HIGH,194.5936,charts/sample_047.svg,examples/sample_047.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-02T01:00:00+00:00,2026-04-02T05:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4790.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,1399.5,104.5,21.0,False,True,True,
sample_048,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-01T15:30:00+00:00,2026-04-01T20:00:00+00:00,2026-04-01T17:00:00+00:00,M15,2026-04-01,2026-W14,2026-04,OTHER,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4749.58,True,HIGH,194.9686,charts/sample_048.svg,examples/sample_048.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-01T15:30:00+00:00,2026-04-01T20:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_049,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN_DIRECTION,UNKNOWN,2026-04-15T23:30:00+00:00,2026-04-16T04:00:00+00:00,2026-04-16T01:00:00+00:00,M15,2026-04-16,2026-W16,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID,144.51,charts/sample_049.svg,examples/sample_049.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-15T23:30:00+00:00,2026-04-16T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,UNKNOWN_DIRECTION,,UNKNOWN,UNKNOWN,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY,True,,,,False,False,False,DIRECTION_REQUIRED_FOR_SWEEP_ENTRY
sample_050,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-04T04:30:00+00:00,2026-05-04T09:00:00+00:00,2026-05-04T06:00:00+00:00,M15,2026-05-04,2026-W19,2026-05,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4610.0,True,LOW,103.0629,charts/sample_050.svg,examples/sample_050.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-04T04:30:00+00:00,2026-05-04T09:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,SHORT,4610.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,263.2,71.9,40.0,False,True,True,
